Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Chg_Avg_Spnd_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
Atenolol,Atenolol,1,Zydus Pharmaceu,31613109.25,272130310.87,3329485,1142678,0.1164714335,9.4948946309,27.665807209,0,16680413.34,163890444.33,1816820,601981,0.1020134538,9.1811039839,27.70920235,0,14813910.43,148275177.3,1606376,614116,0.1001305391,9.2219445696,24.122332637,0,14024471.78,149787874.83,1642984,556891,0.0938300304,8.5359758707,25.183513075,0,12723997.07,131107527,1426267,423755,0.0972571247,8.9211887185,30.02677743,0,0.0365244932,-0.044071299
Atenolol,Atenolol,1,Mylan,2527671.43,20393909.814,315003,118392,0.1241462252,8.0242773243,21.350018836,0,3642503.46,27730131,438401,128885,0.131648902,8.308611203,28.261655429,0,5718660.18,44625908.976,637895,277249,0.1286210901,8.9648926234,20.626441141,0,3552822.56,26170102.07,397804,166114,0.1360577042,8.9310880735,21.387857495,0,924199.43,6110230,100371,32448,0.150940125,9.2078332387,28.482477502,0,0.1093831542,0.0500689011
Atenolol,Atenolol,1,Legacy Pharmace,149811.81,1806022,21532,6943,0.0829512653,6.9576356121,21.577388737,0,118221.04,1270868,14379,5381,0.0930238546,8.2217845469,21.970087344,0,1547.31,13911,177,155,0.111229243,8.7418644068,9.9826451613,0,1313.15,14963,154,79,0.0877598075,8.5269480519,16.622151899,0,1709.04,17253,162,110,0.0990575552,10.54962963,15.536727273,0,0.1287348731,0.0453606487
Atenolol,Atenolol,1,Mutual Pharm Co,1905.2,11106,215,78,0.1715469116,8.8613953488,24.425641026,0,1869.13,10854,211,62,0.1722065598,8.858436019,30.147258065,0,1027.85,8595,129,50,0.1195869692,7.9678294574,20.557,0,663.19,5400,116,36,0.122812963,5.7171551724,18.421944444,0,714.47,5400,98,39,0.1323092593,7.2905102041,18.31974359,0,0.0773232407,-0.0628657
Atenolol,Atenolol,1,Aurobindo Pharm,14774.94,106814,2136,672,0.1387145971,6.9171067416,21.986517857,0,7780.69,60924,1131,354,0.1271959779,6.8794783378,21.979350282,0,1300499.24,7134163.5,73313,71499,0.1830942131,17.738999086,18.189054952,0,13823925.22,106402466.33,1264117,402593,0.1299440823,10.935637461,34.337222008,0,15550702.74,131367342.74,1640156,423450,0.1185736965,9.4812339436,36.723822742,0,-0.087502144,-0.038461787
Atenolol,Atenolol,1,"Gsms, Inc.",9375.14,87929,2167,409,0.1062011128,4.3263221043,22.922102689,0,6628.53,61950,1533,323,0.1067507141,4.3238943249,20.521764706,0,2623.81,26047,579,129,0.1014087237,4.5316234888,20.339612403,0,871.93,6793,198,48,0.1304550763,4.4036868687,18.165208333,0,123.88,1294,43,,0.0871582014,2.8809302326,,1,-0.331891071,-0.048201978
Atenolol,Atenolol,1,Unichem Pharmac,,,,,,,,,,,,,,,,,500970.71,3716778,44053,39774,0.1351835945,11.371999864,12.59543194,0,3258824,32287442.403,381161,140636,0.1013005185,8.5497309536,23.172046987,0,3437842.98,35817927.5,423753,142054,0.0966713109,8.1128463515,24.20095865,0,-0.045697768,-0.154357486
Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,5,Overall,16473103.51,28273106.5,439347,125789,0.583102374,37.494516885,130.9582198,0,18646646.43,33186508.484,485712,119047,0.5610741295,38.390335075,156.6326445,0,19328557.12,32905759.67,462841,112391,0.5868726842,41.760684814,171.97602228,0,17874169.64,31065154,425822,107864,0.5765288346,41.97568383,165.7102429,0,17302720.6,29341512,394683,101497,0.5908397318,43.839538566,170.47519237,0,0.0248225178,0.0033009436
Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,1,Zydus Pharmaceu,,,,,,,,,1506507.64,2015365,27366,20328,0.7459547068,55.050341299,74.109978355,0,7565976.31,10783913.5,148796,44408,0.7014952267,50.847981868,170.3741738,0,8627747.45,13821384,191363,58273,0.624033561,45.085766057,148.05737563,0,9427166.76,15089973,203762,56877,0.6242159165,46.265578273,165.74655414,0,0.0002922206,-0.057660361
Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,1,Unichem Pharmac,,,,,,,,,,,,,,,,,,,,,,,,,2458646.32,4023000,52167,25575,0.6113133393,47.130299231,96.13475347,0,3130397.85,4969719.5,64989,22039,0.6294445712,48.168118451,142.03901493,0,0.0296594737,0.0296594737
Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,1,Novitium/Ani Ph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018172.86,2068297.5,27261,12963,0.4922934623,37.349064965,78.544539073,0,,
Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,1,Northstar Rx Ll,,,,,,,,,59095.12,87462,1244,1210,0.6739090223,47.504115756,48.838942149,0,1839806.79,2843612.5,42554,17192,0.6485617535,43.234638107,107.0152856,0,2253515.79,3420107,50476,18883,0.6589562396,44.645292614,119.34098342,0,1358300.97,1970063,29956,9258,0.688470111,45.343202363,146.7164582,0,0.0447888185,0.0071510426
Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,1,Actavis/Teva,16473103.51,28273106.5,439347,115292,0.583102374,37.494516885,142.88158337,0,17081043.67,31083681.484,457102,116924,0.5496985318,37.368122804,146.08672018,0,9922774.02,19278233.67,271491,82353,0.5143822794,36.549182183,120.49074132,0,4534260.08,9800663,131816,48813,0.4622342428,34.398404443,92.890420175,0,2368682.16,5243459,68715,25278,0.4518914116,34.471107618,93.705283646,0,-0.022375736,-0.061741906
Ativan*,Lorazepam,2,Overall,28148532.25,877932,10521,1830,31.589756648,2675.4616719,15381.711612,0,26183482.92,772854,9774,1719,33.650992947,2678.8912339,15231.81089,0,22372746,610497.5,7112,1192,37.322521364,3145.7741845,18769.082215,0,23741088.35,590303,6719,1074,40.824696583,3533.4258595,22105.296415,0,24316630.57,558633.5,6468,1099,43.604860892,3759.5285359,22126.142466,0,0.0681000606,0.0839198165
Ativan*,Lorazepam,1,Bausch Health U,28148160.84,877735,10479,1798,31.708812467,2686.1495219,15655.261869,0,26183099.69,772698,9721,1678,33.821068319,2693.4574313,15603.754285,0,22371919.55,610248.5,6990,1139,37.916000663,3200.5607368,19641.720413,0,23740676.89,590155,6665,1033,41.13293459,3561.9920315,22982.262236,0,24315002.39,557920.5,6357,1023,44.326374835,3824.9177898,23768.330782,0,0.0776370633,0.0873530057
Ativan*,Lorazepam,1,West-Ward/Hikma,371.41,197,42,32,1.8853299492,8.8430952381,11.6065625,0,383.23,156,53,42,2.4566025641,7.230754717,9.1245238095,0,826.45,249,122,53,3.3190763052,6.7741803279,15.593396226,0,411.46,148,54,41,2.7801351351,7.6196296296,10.035609756,0,1628.18,713,111,77,2.2835624123,14.668288288,21.145194805,0,-0.178614599,0.0490746187
Atomoxetine HCl,Atomoxetine HCl,10,Overall,36576676.78,6308761.85,159197,29345,5.8275045287,229.75732445,1246.4364212,0,36626012.31,7453541.185,180523,33826,4.9390237318,202.88834282,1082.7769263,0,36274886.4,8308669,196323,35823,4.394649359,184.7714552,1012.6144209,0,33556972.87,9199616.427,213456,40952,3.680742068,157.20791578,819.42207633,0,40352922.31,10386583,241267,47104,3.9056584507,167.25421342,856.67718899,0,0.0611062602,-0.095199336
Atomoxetine HCl,Atomoxetine HCl,1,Northstar Rx Ll,520673.93,93202,2443,1470,5.6021705427,213.12891117,354.19995238,0,2833144.42,607802,15845,4178,4.6741766849,178.80368697,678.11020105,0,3243883.27,831717,20981,5177,3.9156441534,154.61051761,626.59518447,0,3223903.46,920718.33,23052,5828,3.5167066896,139.85352507,553.1749245,0,3617565.4,924731,23096,5996,3.9285147419,156.63168514,603.32978652,0,0.1171004831,-0.084901138
Atomoxetine HCl,Atomoxetine HCl,1,Apotex Corp,997268.58,170949,4554,2124,5.8605741234,218.9873913,469.52381356,0,4877375.02,1046801,25473,7422,4.702237643,191.47234405,657.15104015,0,7257134.1,1723926,39872,10440,4.2583826137,182.01078702,695.12778736,0,5332155.07,1441231.097,31730,9016,3.7364550006,168.04774882,591.41027839,0,2654425.85,687121,17574,7361,3.9024650499,151.04278195,360.60669067,0,0.044429827,-0.096663175
Atomoxetine HCl,Atomoxetine HCl,1,Teva USA,5758223.03,1021318,24687,7080,5.6486998274,233.2492012,813.30833757,0,4972830.55,1036075,23139,6832,4.8086479961,214.91121267,727.87332406,0,3794668.11,867425,19425,5871,4.398873179,195.34970965,646.34101686,0,1037453.57,296685,6157,2783,3.5023398243,168.49984895,372.78245419,0,2359282.3,591565,12069,3447,3.9955861822,195.48283205,684.44511169,0,0.1408333807,-0.082918355
Atomoxetine HCl,Atomoxetine HCl,1,Rising Pharm,7946150.68,1375931.85,36601,9168,5.8152419493,217.10201033,866.72673211,0,4185144.78,873358.185,23788,6126,4.8452429809,175.93512611,683.17740451,0,3493698.77,822925,20626,6937,4.2740441454,169.38324299,503.63251694,0,6099974.01,1696382,36873,9562,3.6281421806,165.43199658,637.93913512,0,7402393.56,1923318,41343,12769,3.8723877689,179.04829258,579.71599655,0,0.06731974,-0.096656835
Atomoxetine HCl,Atomoxetine HCl,1,Prasco Labs,9484375.35,1655725,38136,9882,5.7451806249,248.69874528,959.76273528,0,9589853.51,1903296,41721,10323,5.0521553169,229.85675104,928.979319,0,758867.49,177904,4398,2831,4.2787362348,172.54831514,268.05633698,0,88952.23,24223,711,431,3.6639684173,125.10862166,206.38568445,0,13969.54,2652,79,46,5.2581555713,176.82962025,303.68565217,0,0.4350984977,-0.021901853
Atomoxetine HCl,Atomoxetine HCl,1,Burel Pharmaceu,,,,,,,,,251946.31,56011,995,966,4.5200208448,253.21237186,260.81398551,0,8503504.02,1904444,40384,10846,4.4832542513,210.56616531,784.02212982,0,6502098.34,1861506,39810,10762,3.509850362,163.32826777,604.17193273,0,4177832.65,1062308,24111,8063,3.9404887317,173.27496371,518.14866055,0,0.1226942249,-0.044707098
Atomoxetine HCl,Atomoxetine HCl,1,Major Pharmaceu,,,,,,,,,,,,,,,,,2510.57,564,26,13,4.4513652482,96.560384615,193.12076923,1,1480.53,356,16,,4.1587921348,92.533125,,1,5523.37,1247,31,20,4.4293263833,178.17322581,276.1685,0,0.065051159,-0.002478589
Atomoxetine HCl,Atomoxetine HCl,1,Dr.Reddy'S Lab,4258.64,922,21,21,4.7025408472,202.79238095,202.79238095,1,2193570.52,474402,11499,3053,4.6308764589,190.7618506,718.49673108,0,3067096.79,688856,16731,5097,4.4729109951,183.31819915,601.74549539,0,3146014.85,898969,22266,6329,3.5224395787,141.29232237,497.07929373,0,6465789.52,1757664,39359,10959,3.702546588,164.27728143,589.99813122,0,0.0511313268,-0.058019335
Atomoxetine HCl,Atomoxetine HCl,1,Glenmark Pharma,11865726.57,1990714,52755,12830,5.9872238909,224.92136423,924.84228917,0,7722147.2,1455796,38063,9123,5.3256486601,202.87804955,846.44822975,0,6153523.28,1290908,33880,8530,4.7933945544,181.62701535,721.39780539,0,6475691.07,1610318,42079,9534,4.0450450209,153.89365408,679.2207961,0,5478651.55,1389878,36776,9944,3.9643787921,148.97355748,550.95047767,0,-0.019941985,-0.097935875
Atomoxetine HCl,Atomoxetine HCl,1,Camber Pharmace,,,,,,,,,,,,,,,,,,,,,,,,,1649249.74,449228,10762,4396,3.685782563,153.24751347,375.1705505,0,8177488.57,2046099,46829,14746,4.0058166982,174.62445429,554.55639292,0,0.0868293584,0.0868293584
Atorvastatin Calcium,Atorvastatin Calcium,29,Overall,880629202.71,3276960740.8,51715670,11861387,0.2695533209,17.028285676,74.243358109,0,918395590.58,3649026708,54662113,12985551,0.255168451,16.801318869,70.724422135,0,846546533.36,4047953068.3,58189839,13875265,0.2120583667,14.548012985,61.011197506,0,836188072.61,4338696131.4,61099879,14955893,0.1959695975,13.685592939,55.910273804,0,846779165.47,4654341154.4,64797302,15885735,0.1861981723,13.068123816,53.304374363,0,-0.049861945,-0.088340458
Atorvastatin Calcium,Atorvastatin Calcium,1,Novadoz Pharmac,,,,,,,,,1069494.07,3425660,49019,32592,0.3136065865,21.817949571,32.814619232,0,10915822.51,40677470.867,587282,284652,0.2677869872,18.587020392,38.347956487,0,10929790.54,51087446.5,772036,423494,0.2144988581,14.157099591,25.808607772,0,45082319.01,365773657.53,4548919,2116502,0.1273866544,9.9105565542,21.30039046,0,-0.406119662,-0.25940703
Atorvastatin Calcium,Atorvastatin Calcium,1,Apotex Corp,386232326.13,1421756070.5,24136809,6368439,0.2710069893,16.001797343,60.647880294,0,344774364.07,1209545299.6,20303336,5695173,0.2847901577,16.981168221,60.537996663,0,284241286.95,1221887066.5,19451286,4964021,0.233036327,14.61298173,57.260290992,0,259242417.55,1170765110,18533683,4843483,0.2219473741,13.987636324,53.523965615,0,238549536.01,1092934046.9,17355702,4850376,0.2187544196,13.74473565,49.181658496,0,-0.014386088,-0.05214024
Atorvastatin Calcium,Atorvastatin Calcium,1,Zydus Pharmaceu,823326.65,1655124,18717,18684,0.4974410679,43.988173853,44.065866517,0,29004177.67,135266653.79,1753323,1140086,0.2143138272,16.542404149,25.44034193,0,50411555.06,261534119.7,3264560,1043426,0.1927930021,15.44206725,48.3134933,0,57852986.26,301692173.5,3686277,1147703,0.1917383313,15.694150564,50.407628332,0,50827051.4,331014169.5,4007614,1245805,0.1536046675,12.68262148,40.798561091,0,-0.198883882,-0.254554849
Atorvastatin Calcium,Atorvastatin Calcium,1,Quallent Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26207590.99,118367445,1338586,442626,0.2213276782,19.578563492,59.20933472,0,,
Atorvastatin Calcium,Atorvastatin Calcium,1,Northstar Rx Ll,,,,,,,,,38859048.08,163834432,2649522,942001,0.2374300556,14.666437222,41.251599606,0,49411013.73,259355455.12,4053513,1122242,0.1905214885,12.189676888,44.028840241,0,47728183.07,251908405.65,3829670,1160467,0.1895895265,12.462740411,41.128427667,0,37276866.75,195214464.74,2957980,925386,0.1914157877,12.602136171,40.282505625,0,0.0096327111,-0.069290772
Atorvastatin Calcium,Atorvastatin Calcium,1,Mylan Instituti,104071.68,271633.5,9366,3099,0.384898895,11.111646381,33.582342691,0,83088.03,197259.5,7880,1950,0.4193055799,10.544166244,42.609246154,0,52069.57,142513,5416,1388,0.3646339328,9.6140269572,37.514099424,0,42626.94,134119,4866,1304,0.3178424991,8.7601602959,32.689371166,0,47970.81,154464,5402,1528,0.3097801223,8.8801943725,31.394509162,0,-0.02536595,-0.052832646
Atorvastatin Calcium,Atorvastatin Calcium,1,"Micro Labs USA,",,,,,,,,,,,,,,,,,1514099.28,6886580,123592,78835,0.2201019775,12.250787106,19.205927317,0,3173330.28,13788401,240199,137328,0.2322127056,13.211255168,23.107671269,0,3469273.45,16310680,282673,124216,0.2133763536,12.273098067,27.929360549,0,-0.081116802,-0.01539696
Atorvastatin Calcium,Atorvastatin Calcium,1,Lupin Pharmaceu,,,,,,,,,,,,,,,,,360626.19,1610739,23347,21547,0.2229584752,15.446360989,16.736723906,0,54129800.26,248375119.1,3270121,1338293,0.2182691679,16.552843231,40.446897847,0,56075890.35,297520107,3800350,1510766,0.1887152141,14.755454195,37.117522072,0,-0.135401413,-0.079992296
Atorvastatin Calcium,Atorvastatin Calcium,1,Ascend Laborato,,,,,,,,,2915009.18,13002930.571,254349,126085,0.2245270776,11.460666958,23.119397073,0,8461156.18,35004867.958,739366,303350,0.2431921808,11.44379939,27.892388924,0,16635578.04,60141872.674,1256595,346573,0.2779667192,13.238615497,48.000213635,0,13152965.81,47608946.952,1012803,345841,0.2760467927,12.986697127,38.031829106,0,-0.006907037,0.0712841037
Atorvastatin Calcium,Atorvastatin Calcium,1,Cambridge Thera,1252.34,5411,112,77,0.2293595345,11.181607143,16.264155844,0,920.47,5238,85,54,0.1872806156,10.829058824,17.045740741,0,252.45,1636,39,27,0.1590413133,6.4730769231,9.35,1,796.37,3837,69,54,0.2128108745,11.541594203,14.747592593,0,460.92,2361,43,26,0.1996720405,10.719069767,17.727692308,1,-0.061739486,-0.034060081
Atorvastatin Calcium,Atorvastatin Calcium,1,Accord Healthca,1972975.63,13223409,163902,150266,0.1486544435,12.037532367,13.1298872,0,31692505.17,192880110.45,2814908,1227905,0.1638983803,11.258806743,25.810225685,0,63641155.05,355438468.47,5043494,1574062,0.178523634,12.618465502,40.431161574,0,41285647.63,358452088.17,5150826,1683092,0.1152286184,8.0153450398,24.52964403,0,47266768.42,289084564.26,4689960,1544779,0.1683357855,10.078288177,30.597754384,0,0.4608852198,0.031572221
Atorvastatin Calcium,Atorvastatin Calcium,1,"Gsms, Inc.",7951.01,40911,1362,670,0.1949978901,5.8377459618,11.867179104,0,36456.72,215462,7007,1679,0.1686238319,5.2028999572,21.713353186,0,14548.4,83889,2600,533,0.1731794913,5.5955384615,27.295309568,0,7343.6,38962,1265,271,0.187945018,5.8052173913,27.098154982,0,2070.13,10777,371,60,0.1919503165,5.5798652291,34.502166667,0,0.0213110119,-0.003930298
Atorvastatin Calcium,Atorvastatin Calcium,1,Teva USA,13888486.65,50300436.401,908379,519688,0.2761711257,15.289308372,26.724662971,0,1561252.19,6629996,118035,65155,0.2368080956,13.227027492,23.962124012,0,29783495.22,141339270,1763893,1100007,0.2108026105,16.885091794,27.075732445,0,60717518.94,355461832,4459318,1445935,0.1709133442,13.615875553,41.991873037,0,70615132.67,382823798,4743187,1505486,0.1845159454,14.887697379,46.905207136,0,0.0795877071,-0.095905332
Atorvastatin Calcium,Atorvastatin Calcium,1,Ohm-Sun Pharmac,12438524.47,52292348,679893,531693,0.2384484318,18.294826495,23.394185122,0,40816186.01,211594654.5,2709434,1180258,0.1925198892,15.064469557,34.582426902,0,22156217.72,123265566,1720745,739574,0.1800195704,12.875944849,29.958080895,0,27320067.06,138392546.5,2032842,731930,0.1969754975,13.439346029,37.326065416,0,35031869.72,172118234.57,2703412,1069983,0.2037267171,12.958390996,32.740585336,0,0.034274413,-0.038579498
Atorvastatin Calcium,Atorvastatin Calcium,1,Sciegen Pharmac,,,,,,,,,,,,,,,,,107.17,806,16,16,0.1645899792,6.698125,6.698125,1,245416.43,1171393,20473,13353,0.2102552343,11.98732135,18.379123044,0,843475.23,3541241,64982,35545,0.2448371519,12.980136499,23.729785624,0,0.1644758934,0.2196548982
Atorvastatin Calcium,Atorvastatin Calcium,1,Sandoz,2531918.25,8983339.5,192887,96603,0.2804849771,13.126432834,26.209519891,0,3512685.13,13126398.5,225723,110330,0.2673194951,15.561928248,31.83798722,0,1369480.13,4489621.5,89658,32424,0.3038506916,15.274488947,42.236618863,0,972946.86,2684808,56094,22370,0.3589497344,17.344936357,43.493377738,0,143955.1,619403,12390,4349,0.230632031,11.618652139,33.100735801,0,-0.357480981,-0.04774666
Atorvastatin Calcium,Atorvastatin Calcium,1,Mylan,146283630.23,572289076.96,8421076,2857300,0.2560164388,17.371132885,51.196454775,0,138359418.99,590684929.11,7933286,3200931,0.2345690212,17.440366954,43.224742736,0,70666998.94,358708632,4732640,1546962,0.197174868,14.931834862,45.681147268,0,77042872.93,386347861.8,4995837,1652876,0.199432076,15.421414456,46.611405169,0,70950635.97,445139965.13,5640208,2117920,0.1595389341,12.579436072,33.500149189,0,-0.200033729,-0.111515801
Atorvastatin Calcium,Atorvastatin Calcium,1,Major Pharmaceu,601668.56,1946892,54573,17515,0.3207821069,11.02502263,34.351616329,0,494781.81,1255090.5,48410,8823,0.393620079,10.220652964,56.078636518,0,452012.13,1134633.5,46378,7589,0.3989661886,9.7462618052,59.56148768,0,358494.59,987301.5,39125,7844,0.364751313,9.1628010224,45.703032891,0,304848.15,825729,34155,6942,0.3701792504,8.9254325867,43.913591184,0,0.0148812006,0.0364550789
Atorvastatin Calcium,Atorvastatin Calcium,1,Kremers/Lannett,23637459.94,87714222.57,1801807,734412,0.2683966301,13.118752419,32.185557888,0,23758157.5,86216362.51,1798142,623178,0.2744113722,13.212614743,38.124191643,0,18912112.02,79162407.791,1579855,493380,0.2388354594,11.970789737,38.331736228,0,6848488.57,27389423.498,572450,230692,0.2510664311,11.963470294,29.686718959,0,1364058.47,6487530,120762,50187,0.2114765503,11.295427949,27.179518003,0,-0.157686875,-0.057847316
Atorvastatin Calcium,Atorvastatin Calcium,1,Greenstone LLC.,84547723.93,305776640.9,3927535,1488729,0.2769406902,21.526918011,56.791883499,0,5138823.58,20183349,289882,192390,0.2604974174,17.727294485,26.710450543,0,3065079.95,9518800.4,231351,73816,0.3605635553,13.248613362,41.523246315,0,3541244.66,10861526,215508,85013,0.3310747597,16.43207983,41.655331067,0,4439692.13,13411351.5,232927,96207,0.3323391946,19.060444388,46.147287931,0,0.0038191824,0.0466433013
Atorvastatin Calcium,Atorvastatin Calcium,1,International L,1347754.87,6079193,94080,79122,0.2216996351,14.325625744,17.033882738,0,1170.02,3677,104,50,0.3181996193,11.250192308,23.4004,0,931.14,5760,128,42,0.16165625,7.27453125,22.17,0,597.42,3489,69,30,0.1712295787,8.6582608696,19.914,0,1068.53,4267,118,31,0.2504171549,9.0553389831,34.468709677,0,0.4624643525,0.030919548
Atorvastatin Calcium,Atorvastatin Calcium,1,Biocon Pharma I,3364576.59,13299466,178384,164852,0.2531606482,18.861425857,20.409680137,0,58175727.9,265100283.2,3319948,1547749,0.2198569215,17.523084066,37.587314158,0,84233274.21,486598829.7,5819453,1772433,0.1736170416,14.474431568,47.524094964,0,79250519.97,474373140.5,5528675,1874437,0.1676819271,14.334450835,42.27963915,0,58920332.42,383486886.5,4445181,1887219,0.1540252707,13.25487813,31.220718115,0,-0.081443819,-0.11682057
Atorvastatin Calcium,Atorvastatin Calcium,1,"Cipla USA, Inc.",27244943.44,87440184.25,1608271,815232,0.3126611823,16.940517761,33.419865069,0,20882587.84,64242320.196,1278018,413147,0.32457872,16.339822945,50.545176027,0,9949085.57,34676793.875,749032,236538,0.2868591849,13.282590824,42.061256838,0,8920627.15,29787950,609735,188754,0.2997442252,14.630334736,47.260599246,0,10235422.41,35106374,658892,226180,0.2919920416,15.534294558,45.25343713,0,-0.025862662,-0.016953045
Atorvastatin Calcium,Atorvastatin Calcium,1,AHP,28513.47,77570.7,2721,1139,0.3767458331,10.479040794,25.033775241,0,21931.47,53734,2434,746,0.4060401428,9.0104642564,29.398753351,0,12920.83,33077,1758,464,0.3887483179,7.3497326507,27.846616379,0,9879.04,26298,1192,368,0.3794221249,8.2877852349,26.845217391,0,9620.94,27331,1284,413,0.3566102982,7.4929439252,23.295254237,0,-0.060122553,-0.013637947
Atorvastatin Calcium,Atorvastatin Calcium,1,Avpak,8361.98,22881,788,314,0.3697604486,10.611649746,26.630509554,0,3328.91,9290,329,164,0.3624334963,10.118267477,20.298231707,0,851.08,2275,118,66,0.3848846603,7.2125423729,12.895151515,0,202.57,809,28,18,0.4384164249,7.2346428571,11.253888889,1,109.75,109,15,13,3.7527694633,7.3166666667,8.4423076923,1,7.5598286237,0.7848752102
Atorvastatin Calcium,Atorvastatin Calcium,1,Marlex Pharm.,1821.36,15279,373,228,0.1154832197,4.883002681,7.9884210526,0,3735.14,32107,718,311,0.128969287,5.2021448468,12.010096463,0,2007.3,15460,348,163,0.1329968514,5.7681034483,12.314723926,0,2562.11,22261,422,233,0.1167194897,6.0713507109,10.996180258,0,3293.39,29394,489,300,0.1098787623,6.7349488753,10.977966667,0,-0.05860827,-0.012359891
